Geneid	SRR1554536(Adult 1)	SRR2071347(Adult 1)	SRR1554539(Adult 2)	SRR2071350(Adult 2)	SRR15545534(Adult 3)	SRR2071345(Adult 3)	SRR1554537(Fetus 1)	SRR2071348(Fetus 1)	SRR1554566(Fetus 2)	SRR2071377(Fetus 2)	SRR1554567(Fetus 3)	SRR2071378(Fetus 3)
NR_031650	0	0	0	0	0	0	0	0	0	0	0	0
NR_002989	4	8	25	30	7	8	54	99	52	54	56	68
NR_002586	33	54	72	73	31	31	159	285	100	106	147	150
NR_002588	21	26	30	31	21	21	128	231	134	144	146	154
NR_125409	37	62	194	225	235	261	26	60	10	12	30	32
NR_046662	0	0	0	0	0	0	0	0	0	0	0	0
NM_002916	4	7	13	14	11	11	73	148	58	72	61	71
NM_181573	1	2	3	3	1	1	0	0	1	1	0	0
NM_052969	78	120	167	176	149	166	641	1172	467	497	634	694
NR_033519	0	0	0	0	0	0	0	0	0	0	0	0
NM_001879	22	29	29	30	16	20	43	64	294	311	73	74
NM_001031849	31	46	33	34	19	19	179	330	1233	1321	611	642
NM_153708	8	12	273	299	232	259	3	5	15	17	36	38
NR_110052	0	0	3	3	0	0	0	0	2	2	0	0
NR_135551	44	62	12	13	24	26	459	855	342	364	315	328
NM_139125	0	0	0	0	0	0	0	0	0	0	0	0
NM_022147	21	34	52	57	19	20	0	0	2	2	10	10
NR_146716	0	0	0	0	0	0	0	0	2	2	0	0
NM_001048	174	234	2118	2278	1603	1747	393	758	958	1023	1297	1396
NM_001130845	13	24	22	26	21	24	68	121	204	215	286	306
NM_001134738	0	0	0	0	0	0	0	0	0	0	0	0
NM_001706	4	5	3	3	4	4	15	30	10	12	42	47
NM_001004312	0	0	0	1	0	0	0	0	0	0	0	0
NR_034062	2	2	0	0	2	2	1	1	0	0	3	3
NR_135538	0	0	0	0	0	0	0	0	0	0	0	0
NR_135537	0	0	0	0	0	0	0	0	0	0	0	0
NR_036497	74	119	41	44	115	122	36	69	70	75	76	82
NR_024413	4	6	0	0	0	0	2	2	3	4	2	2
NR_046623	0	0	0	0	0	0	0	0	0	0	0	0
NR_029502	0	0	0	0	0	0	0	0	0	0	0	0
NR_046873	6	6	6	6	1	1	0	0	6	6	2	2
NR_046722	0	0	0	0	0	0	0	0	0	0	0	0
NR_030642	0	0	0	0	0	0	0	0	0	0	0	0
NR_126419	1	3	45	49	15	17	9	20	2	3	19	20
NM_006580	16	19	28	31	52	56	20	41	12	12	45	45
NM_001146686	6	10	43	47	12	13	22	44	9	13	10	10
NR_024343	0	0	0	0	0	0	0	0	0	0	0	0
NM_198152	4	5	19	23	7	7	12	18	7	7	11	11
NM_001083308	0	0	0	0	0	0	0	0	0	0	0	0
NR_046598	0	0	26	31	19	19	8	24	0	0	12	12
NM_001366112	2	2	12	13	1	1	8	14	7	11	16	17
NR_026877	21	29	109	116	53	57	255	442	95	102	350	370
NR_046758	2	2	23	23	7	10	12	28	7	7	20	20
NM_020386	0	0	0	0	0	0	0	0	0	0	0	0
NR_121666	0	3	0	0	0	0	0	0	0	0	0	0
NR_046726	3	7	7	7	4	4	1	1	0	0	2	2
NR_046634	2	2	2	2	1	2	14	20	5	6	12	12
NR_146718	0	0	0	0	0	0	0	0	0	0	0	0
NR_027764	0	0	0	0	0	0	0	0	0	0	0	0
NR_136179	0	0	0	0	0	0	0	0	0	0	1	1
NR_136180	5	7	14	15	9	10	1	2	2	4	2	2
NR_136181	0	0	0	0	0	0	2	4	4	4	0	0
NM_005524	659	967	348	372	514	564	2582	4933	6699	7423	1981	2165
NR_125404	0	0	0	0	1	1	0	2	5	5	2	2
NM_001291988	0	0	0	0	0	0	0	0	0	0	0	0
NM_130830	0	0	0	0	0	0	0	0	0	0	0	0
NM_001135057	4	4	0	0	0	0	0	0	0	0	0	0
NR_024480	0	0	15	17	11	11	3	5	0	0	4	6
NM_001080513	0	0	0	0	0	0	0	0	0	0	0	0
NM_001367549	0	1	10	15	10	13	39	83	9	9	28	29
NM_004488	5	6	25	29	20	22	1	11	15	15	74	81
NM_024524	0	0	5	5	1	1	6	8	2	2	3	3
NR_033929	2	4	89	103	81	87	238	405	98	112	290	311
NM_001166306	0	0	0	0	0	0	0	0	0	0	0	0
NM_138399	0	0	6	7	2	2	16	35	23	26	30	32
NM_001166305	1	3	7	7	10	13	117	219	138	181	98	128
NR_047573	0	0	0	0	0	0	1	1	0	0	0	0
NR_047574	0	0	0	0	0	0	0	0	0	0	0	0
NR_047575	0	0	0	0	0	0	0	0	0	0	0	0
NM_001011655	0	0	0	0	0	0	0	0	0	0	0	0
NR_146990	0	0	0	0	0	0	0	0	0	0	0	0
NM_153690	116	178	452	494	749	859	762	1442	578	636	1237	1388
NR_104188	0	0	0	0	0	0	3	3	0	0	1	1
NR_036089	0	0	0	0	0	0	2	2	0	0	0	0
NR_102710	0	0	0	0	0	0	0	0	0	0	0	0
NR_102711	0	0	0	0	0	0	0	0	0	0	0	0
NM_006241	0	0	0	0	0	0	0	0	0	0	0	0
NM_001316325	2	2	2	2	3	4	26	49	10	10	9	14
NR_133014	0	0	0	0	0	0	0	0	0	0	0	0
NM_001291505	0	0	0	0	0	0	0	0	0	0	0	0
NM_001291504	0	0	0	0	0	0	1	1	0	0	0	0
NR_136186	0	0	0	1	0	3	0	4	2	2	0	1
NR_136185	0	0	0	1	1	1	1	16	0	3	1	9
NR_003265	10	59	54	96	99	100	318	1053	235	373	227	236
NM_001647	4584	6577	6722	7149	5054	5382	158	328	531	583	862	919
NM_001282506	0	1	0	0	0	0	0	0	0	0	1	1
NM_152673	0	0	0	0	0	0	0	0	0	0	0	0
NM_018406	0	0	0	0	0	0	0	0	0	0	0	0
NM_138297	0	0	0	0	0	0	0	0	0	0	0	0
NM_001291833	0	0	0	0	0	0	0	0	0	0	0	0
NR_030296	2	3	7	4	7	17	13	48	9	29	1	2
NM_001322468	0	4	0	0	0	1	0	1	0	0	0	2
NM_020790	0	0	0	0	0	0	0	0	0	0	0	0
NM_004532	0	0	0	0	0	0	0	0	0	0	0	0
NR_145450	13	20	11	12	9	10	22	46	22	23	22	27
NM_005781	22	32	152	194	175	221	79	152	52	57	52	62
NR_134940	0	0	0	0	0	0	0	1	0	0	0	0
NR_134939	0	0	0	0	0	0	0	0	0	0	0	0
NR_106887	1	1	0	0	1	1	1	1	4	4	1	1
NM_001308046	68	98	65	73	78	87	46	84	36	40	36	41
NM_001010938	27	37	92	100	157	173	122	218	50	54	86	90
NM_001313965	0	0	0	0	0	0	0	0	0	0	0	0
NM_001313966	0	0	0	0	0	0	0	0	0	0	0	0
NM_001128148	0	0	0	0	0	0	0	0	0	0	0	0
NR_003264	194	292	416	449	648	764	3061	5854	2345	2666	2344	2601
NM_003234	0	0	5	6	7	8	9	16	3	3	6	7
NR_135618	0	0	0	0	0	1	4	6	0	1	1	1
NR_135617	0	0	3	3	0	1	1	10	9	9	8	11
NM_001039617	0	0	0	0	0	0	0	0	0	0	0	0
NR_034088	0	0	0	0	0	0	0	0	1	1	0	0
NM_152773	0	0	5	5	0	0	0	3	0	0	3	3
NM_152672	19	23	66	70	51	54	100	197	147	156	118	130
NM_001351628	0	0	0	0	0	0	0	0	0	0	0	0
NM_001204897	0	0	0	0	0	0	0	0	0	0	0	0
NR_037950	0	0	1	1	0	0	1	1	0	0	0	0
NR_121665	0	0	1	1	0	0	0	2	0	0	0	0
NR_046724	4	4	4	6	3	4	10	13	45	46	9	10
NM_001204898	0	0	0	0	0	0	0	0	0	0	0	0
NM_001312673	0	0	0	0	0	0	0	0	0	0	0	0
NM_005017	0	0	2	2	0	0	10	11	4	4	5	5
NM_138461	0	0	0	0	0	0	0	0	0	0	0	0
NR_046745	2	6	3	4	4	4	10	15	20	21	9	13
NM_015562	690	963	3169	3352	1644	1761	19772	37212	15570	16442	21288	22410
NM_001320473	0	0	0	0	0	0	0	1	0	0	0	0
NM_001345917	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345918	0	0	0	0	0	0	0	0	0	0	0	0
NM_001105573	483	694	4495	4728	2460	2613	6405	11731	6540	6835	8090	8514
NM_001345906	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345907	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345908	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345909	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345910	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345911	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345912	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345913	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345914	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345915	0	0	0	0	0	0	0	0	0	0	0	0
NM_182627	0	0	0	0	0	0	0	0	0	0	0	0
NM_001077657	0	0	0	0	0	0	0	0	0	0	0	0
NM_198565	12	17	113	119	181	202	81	160	135	150	108	118
NR_132101	11	17	15	17	18	18	76	149	47	51	61	71
NM_001166304	0	1	0	0	2	4	14	22	13	13	12	12
NM_017861	0	0	0	0	0	0	0	0	0	0	0	0
NM_032898	93	170	790	859	536	576	998	1815	1204	1287	1218	1319
NM_002577	1460	2034	3023	3183	1723	1854	21747	40218	20838	21880	25334	26726
NM_001355243	217	338	1111	1266	1181	1354	982	2001	893	982	1135	1254
NM_025163	291	455	1150	1322	1420	1582	812	1582	431	468	857	949
NM_001308036	54	73	70	76	114	125	572	1130	611	684	496	554
NR_046630	1	4	6	7	13	13	62	121	54	60	98	118
NM_001042540	0	0	0	0	4	4	0	0	1	1	3	3
NM_007362	0	0	0	0	0	0	0	0	0	0	0	0
NR_038285	294	411	256	274	267	290	955	1755	1035	1132	907	992
NM_005929	285	451	575	681	597	708	176	380	454	515	269	323
NM_033316	16	20	10	12	17	18	3	9	36	39	28	29
NR_039960	0	0	0	0	0	0	0	0	0	0	0	0
NR_038289	0	0	0	0	0	0	0	0	0	0	2	2
NR_145451	0	0	0	9	4	9	0	30	4	10	3	35
NR_003266	244	344	746	790	1147	1212	2783	5052	1957	2087	2759	2967
NM_001346873	0	0	9	9	4	4	8	12	2	2	16	17
NM_014687	0	0	0	0	0	0	0	0	0	0	0	0
NM_032288	26	33	78	86	52	59	461	841	277	323	446	489
NR_030627	0	0	0	0	0	0	0	0	0	0	0	0
NM_001011537	5	6	5	5	5	6	12	18	20	19	19	20
NR_027840	4	8	30	38	20	23	52	107	25	35	45	51
NM_001145642	2	2	71	75	77	104	26	55	33	36	26	31
NM_001365719	0	1	7	7	0	0	7	26	12	13	25	26
NM_032773	0	0	3	4	0	0	16	37	10	10	25	25
NR_158582	0	2	12	12	8	9	54	89	55	60	35	36
NM_001365716	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363887	0	0	0	0	0	0	0	0	0	0	0	0
NM_001365715	0	0	0	0	0	0	0	0	0	0	0	0
NM_001365718	0	0	0	0	0	0	0	0	0	0	0	0
NM_001365717	0	0	0	0	0	0	0	0	0	0	0	0
NM_000996	0	0	0	0	0	0	0	0	0	0	0	0
NR_026786	0	0	0	0	0	0	0	0	0	0	0	0
NR_026787	0	0	0	0	0	0	0	0	0	0	0	0
NM_001316311	0	0	4	4	2	2	7	17	0	0	2	2
NM_001136049	0	0	0	0	0	0	0	0	0	0	0	0
NM_033029	0	0	0	0	0	0	0	0	0	0	0	0
NR_046669	0	1	1	1	0	0	2	3	0	0	0	0
NR_003291	0	0	18	14	1	4	0	0	0	0	1	3
NR_130734	1	2	3	5	0	2	13	32	6	8	26	28
NM_001130834	4	4	28	32	17	20	33	71	24	27	55	58
NM_018126	859	1154	4915	5216	1986	2129	5118	9597	4774	4982	6538	6837
NR_037934	22	35	21	24	1	2	58	98	62	67	72	75
NM_001101667	0	0	0	0	0	0	0	0	0	0	0	0
NM_001290	0	0	0	0	0	0	0	0	0	0	0	0
NM_001304435	1	3	199	212	157	165	178	309	71	77	199	210
NM_001304434	0	0	0	0	0	0	0	0	0	0	0	0
NM_003501	1	1	0	0	5	5	2	5	3	3	6	8
NM_001278539	0	0	1	1	0	0	4	7	1	1	1	1
NM_001278538	0	0	0	0	0	0	0	0	0	0	0	0
NM_032518	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278536	0	0	0	0	0	0	0	0	0	0	0	0
NM_001278537	0	0	0	0	0	0	0	0	0	0	0	0
NR_045756	0	0	0	0	1	1	0	3	3	3	3	5
NR_103725	0	0	0	0	0	0	0	0	0	0	0	0
NR_037913	0	0	0	0	0	0	0	0	0	0	0	0
NR_037914	0	0	0	0	0	0	0	0	0	0	0	0
NR_103723	0	0	0	0	0	0	0	0	0	0	0	0
NR_103724	0	0	0	0	0	0	0	0	0	0	0	0
NR_125920	0	0	2	3	0	0	0	0	0	0	0	0
NR_046811	0	0	0	0	0	0	0	0	2	2	0	0
NR_125757	1	1	45	54	10	11	0	0	0	0	0	0
NM_015436	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256074	0	0	0	0	0	0	0	0	7	7	0	0
NM_001009922	0	0	0	0	0	0	0	0	0	0	0	0
NM_198721	6	20	118	128	37	41	185	326	642	666	731	755
NM_006726	0	0	0	0	0	0	0	0	0	0	0	0
NM_001199282	0	0	0	0	0	0	0	0	0	0	0	0
NM_001350727	0	0	5	7	6	6	24	39	14	15	21	22
NM_001364905	0	0	0	0	0	0	0	0	0	0	0	0
NM_001101669	0	0	0	0	0	0	0	0	0	0	0	0
NM_003866	0	0	0	0	0	0	0	0	0	0	0	0
NM_001331040	62	84	220	229	89	94	6	14	6	7	87	90
NM_170710	0	0	8	14	2	2	3	5	8	10	9	10
NM_181265	0	0	0	0	0	0	0	0	0	0	0	0
NM_001367550	2	7	9	9	0	1	20	43	14	21	8	9
NM_006005	0	0	0	0	0	0	0	0	0	0	0	0
NM_002111	1823	2636	15561	16883	11461	12307	16705	30995	12746	13716	14647	15833
NM_001345969	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145853	0	0	0	0	0	0	0	0	0	0	0	0
NM_177998	0	0	0	0	0	0	0	0	0	0	0	0
NM_001306082	0	0	0	0	0	0	0	1	0	0	0	0
NM_181808	92	119	231	241	158	167	127	234	98	110	115	124
NM_020777	1444	2141	2064	2318	3523	3887	2818	5293	1065	1180	3194	3568
NM_018401	0	0	0	0	0	0	0	0	0	0	0	0
NR_126435	18	18	38	38	19	19	10	23	27	27	84	86
NM_004334	17	35	46	48	27	31	26	69	82	89	102	109
NM_001330751	0	0	0	0	0	0	0	0	0	0	0	0
NR_148982	0	0	0	0	0	0	0	0	0	0	0	0
NR_148985	0	0	0	0	0	0	0	0	0	0	0	0
NR_148986	0	0	0	0	0	0	0	0	0	0	0	0
NR_148987	0	0	0	0	0	0	0	0	0	0	0	0
NM_001330752	0	0	0	0	0	0	0	0	0	0	0	0
NM_022346	0	0	0	0	0	0	7	18	17	19	9	10
NR_148981	0	0	0	0	0	0	0	0	0	0	0	0
NM_001363504	0	0	3	3	4	4	1	2	0	0	6	6
NM_147183	0	0	2	2	1	1	1	1	0	0	4	4
NM_001035004	0	0	0	0	0	0	0	0	0	0	0	0
NM_001035003	0	0	0	1	0	0	0	0	0	0	0	0
NM_147182	10	24	213	334	211	254	34	56	2	4	19	26
NR_148983	0	0	2	2	0	0	1	3	3	3	2	2
NM_001354826	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354827	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354825	0	0	0	0	0	0	0	0	0	0	0	0
NR_073124	0	0	0	0	0	0	0	0	0	0	0	0
NR_125921	0	0	0	0	0	0	0	0	0	0	0	0
NM_004307	0	0	0	0	0	0	0	0	0	0	0	0
NM_003263	13	19	43	45	22	24	124	234	43	48	124	131
NM_001166050	0	0	0	0	0	0	0	0	0	0	0	0
NM_001330658	0	0	0	0	0	0	0	0	0	0	0	0
NM_001330656	0	0	0	0	0	0	0	0	0	0	0	0
NM_001100399	930	1331	3710	3889	2041	2155	9981	18342	12885	13440	13508	14028
NM_173075	0	0	0	0	0	0	0	0	0	0	0	0
NM_000812	98	146	673	717	343	378	817	1445	44	46	535	579
NM_003215	14	20	39	42	29	30	163	285	71	73	195	211
NM_001080476	0	0	0	0	4	4	0	0	0	0	0	0
NM_152401	0	0	0	0	0	0	7	7	12	13	6	6
NM_032622	5	19	616	659	312	326	368	678	244	259	797	851
NM_001126328	0	0	8	9	5	5	3	4	4	4	0	1
NM_001322402	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322246	2	2	12	11	2	5	47	90	5	6	73	76
NM_001371346	0	0	0	0	0	0	0	0	0	0	0	0
NM_001371342	1	2	1	1	8	8	12	23	7	7	21	23
NM_001371343	0	0	0	0	0	0	0	0	0	0	0	0
NM_001371344	0	0	0	0	0	0	0	0	0	0	0	0
NM_001371345	0	0	0	0	0	0	0	0	0	0	0	0
NM_015236	0	0	0	0	0	0	0	0	0	0	0	0
NM_014243	63	95	1016	1080	183	199	1286	2273	4737	4971	1658	1737
NM_001134742	0	0	0	0	0	0	0	0	0	0	0	0
NM_001073	0	0	0	0	0	0	3	3	1	2	4	5
NR_136191	0	0	0	0	0	0	0	0	0	0	4	4
NM_001098484	0	0	2	2	3	5	0	2	0	0	0	0
NM_001657	16	22	7	7	4	4	19	27	3	3	3	4
NM_001300744	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318119	0	0	0	0	0	0	0	0	0	0	0	0
NM_001191049	0	0	0	0	0	0	0	0	0	0	0	0
NM_001077206	0	0	0	0	0	0	0	0	0	0	0	0
NM_016211	0	0	0	0	0	0	0	0	0	0	0	0
NM_020859	417	561	1515	1621	1205	1295	4065	7579	8982	9548	3766	4033
NM_001206997	0	0	0	0	0	0	0	0	0	0	0	0
NM_006419	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318120	0	0	0	0	0	0	0	0	0	0	0	0
NM_152770	0	0	0	0	0	0	0	0	0	0	0	0
NM_001077208	0	0	0	0	0	0	0	0	0	0	0	0
NM_001300745	0	0	0	0	0	0	0	0	0	0	0	0
NM_001077207	0	0	0	0	0	0	0	0	0	0	0	0
NM_001025616	12	16	4	4	14	16	0	1	9	12	8	8
NM_001145065	18	28	306	315	93	100	863	1631	694	740	1123	1181
NM_001166693	11	11	30	31	30	32	2	6	5	7	5	6
NM_001042669	0	0	0	0	0	0	0	0	0	0	0	0
NM_001346093	0	0	0	0	0	0	0	0	0	0	0	0
NM_001287805	0	0	0	0	0	0	0	0	1	1	0	0
NM_001313959	0	0	0	0	0	0	0	0	0	0	0	0
NM_014991	2144	2977	10914	11587	5237	5567	20433	37222	12452	13138	17811	18633
NM_001313960	0	0	0	0	0	0	0	0	0	0	0	0
NM_005935	0	0	0	0	0	0	0	0	0	0	0	0
NM_031305	0	0	1	2	6	8	0	0	2	2	1	2
NM_001300785	0	0	0	0	0	0	0	0	0	0	0	0
NM_001286838	0	0	0	0	0	0	0	0	0	0	0	0
NM_003728	331	473	2386	2527	1237	1337	2876	5089	119	127	1897	1999
NR_147149	0	0	0	0	0	0	0	3	0	0	0	0
NM_001510	1	2	20	20	13	14	70	105	25	25	40	45
NM_005723	1182	1697	10457	11111	6137	6565	12383	23040	14779	15666	18140	19214
NM_000253	0	0	0	0	0	0	0	3	3	3	4	4
NM_001184691	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184693	0	0	0	0	0	0	0	0	0	0	0	0
NM_005908	264	387	809	870	605	646	719	1338	2042	2246	2002	2141
NM_014421	55	82	412	436	174	183	100	172	323	338	230	235
NM_001033047	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184690	0	0	0	0	0	0	0	1	0	0	1	1
NM_001184692	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184705	4	4	6	7	1	1	42	81	39	41	49	49
NM_005327	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354261	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354257	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354228	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354232	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354243	0	0	0	0	0	0	0	0	0	0	0	0
NM_024090	0	0	0	0	0	0	1	6	3	4	1	2
NM_001354276	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354252	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354230	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354225	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354269	1	1	1	7	3	7	2	10	1	3	1	3
NM_001354239	0	0	0	0	0	0	0	0	0	0	0	0
NM_001148	113	181	17906	18898	6085	6463	34155	62573	13787	14563	29417	31039
NM_001354244	0	0	0	0	0	0	0	0	0	0	0	0
NM_001130721	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354240	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354277	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354231	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354237	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354253	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354256	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354245	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354246	0	0	0	0	0	0	0	0	0	0	0	0
NM_020977	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354264	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354273	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354262	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354241	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354260	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354271	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354235	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354267	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354265	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354249	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354268	0	0	0	0	0	0	0	0	0	0	0	0
NM_001127493	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354266	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354236	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354255	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354254	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354242	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354270	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354275	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354272	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354258	0	0	0	0	0	0	0	0	0	0	0	0
NM_001354274	0	0	0	0	0	0	0	0	0	0	0	0
NM_001083	0	5	2	2	2	2	15	24	12	15	22	25
NR_104126	0	0	0	0	0	0	0	2	0	0	5	8
NR_027105	5	7	5	6	3	4	3	3	13	15	3	7
NM_033437	1	1	2	2	2	2	2	3	4	6	2	2
NM_033430	14	19	2	2	12	13	0	5	1	2	8	12
NM_001363520	0	0	0	0	0	0	0	0	0	0	0	0
NM_001371596	0	0	0	0	0	0	0	0	0	0	0	0
NM_032961	1170	1553	5224	5499	2142	2324	6053	11272	428	455	15916	16574
NM_001371591	0	0	1	1	1	1	5	8	0	0	3	3
NM_001363521	0	0	0	0	0	0	0	0	0	0	0	0
NM_001371593	0	0	0	0	0	0	0	0	0	0	0	0
NM_001371594	0	0	0	0	0	0	0	0	0	0	0	0
NM_001371592	0	0	0	0	1	1	0	0	1	1	2	2
NM_144643	126	204	418	424	196	212	1540	2786	2394	2480	1646	1708
NM_001371595	0	0	0	0	0	0	0	0	0	0	0	0
NM_152778	0	0	1	1	1	1	3	6	0	0	2	3
NM_001371590	0	0	0	0	0	0	0	0	0	0	0	0
NM_031296	229	330	762	806	371	401	2126	4058	1333	1399	2362	2484
NR_051987	44	64	24	28	20	23	0	0	0	0	1	1
NM_001317806	0	0	0	0	0	0	0	0	0	0	0	0
NM_024605	307	444	560	583	306	321	54	109	161	170	143	152
NM_001300761	0	0	0	0	0	0	0	0	0	0	0	0
NM_001168235	18	24	1486	1597	373	398	4	6	7	8	11	11
NM_022475	242	338	2170	2309	847	921	169	303	186	197	262	276
NM_031956	0	0	0	0	0	0	0	0	0	0	0	0
NR_133922	0	0	0	0	0	0	0	0	0	0	0	0
NM_001083620	0	0	0	0	0	0	0	0	0	0	0	0
NM_001083619	32	47	512	515	207	211	1168	2141	1329	1376	1050	1109
NM_000826	0	0	0	0	0	0	0	0	0	0	0	0
NM_017923	0	0	0	0	0	0	0	0	0	0	1	1
NM_001128427	0	0	0	0	0	0	0	0	0	0	0	0
NM_020116	0	0	0	0	0	0	0	0	0	0	0	0
NM_001128428	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166373	14	18	128	137	107	109	319	608	166	201	385	419
NM_016081	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166109	4	4	1	1	2	2	28	47	28	29	11	14
NM_001166108	0	0	0	0	0	0	0	0	0	0	0	0
NM_001034845	27	28	474	502	159	176	182	329	448	485	718	759
NR_033995	8	9	41	63	26	29	56	130	77	97	80	100
NM_001080477	171	273	5277	5623	3073	3324	6506	11926	1618	1730	12606	13484
NM_021069	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145673	4	7	5	8	4	4	42	80	56	59	31	33
NM_005245	2369	3441	2179	2343	3783	4047	3870	7196	8545	9185	4426	4731
NM_001270771	0	0	0	0	0	0	4	6	0	0	2	4
NM_001145674	3	5	7	7	1	3	5	8	1	1	8	8
NM_003603	0	2	1	1	3	3	14	25	13	14	13	14
NM_001145675	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145671	1	1	0	0	0	0	1	5	0	0	2	2
NM_001145670	0	0	0	0	0	0	0	0	0	0	0	0
NR_149039	0	0	0	0	0	0	3	6	0	1	0	1
NM_001145672	0	0	0	0	0	0	0	0	2	2	4	4
NM_001345987	0	0	0	0	0	0	0	0	0	0	0	0
NM_005255	23	28	213	196	168	169	408	666	293	303	393	404
NM_000283	0	0	0	0	0	0	0	0	0	0	0	0
NM_017733	0	0	0	0	0	0	0	0	0	0	0	0
NM_001350155	0	0	0	0	0	0	0	0	0	0	0	0
NM_001318134	0	0	0	0	0	0	0	0	0	0	0	0
NM_001350154	0	0	0	0	0	0	0	0	0	0	0	0
NM_001289051	0	0	0	0	0	0	0	0	0	0	0	0
NM_006651	2709	4170	22305	25255	34320	39210	1663	3134	954	1063	1743	1953
NM_001345988	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345986	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145291	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145292	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345991	0	0	0	0	0	0	0	0	0	0	0	0
NM_001289930	15	38	114	129	80	86	618	1120	365	400	365	401
NR_110529	0	0	0	0	0	0	0	0	0	0	0	0
NR_110527	0	0	0	0	0	0	0	0	0	0	0	0
NR_110528	0	0	0	0	0	0	0	0	0	0	0	0
NM_001289931	0	8	0	18	0	24	0	198	0	0	0	147
NR_110293	0	0	0	0	0	0	0	0	0	0	0	0
NR_144326	6	7	39	43	57	67	53	113	78	85	61	67
NR_144327	1	1	39	43	7	8	66	107	60	65	50	53
NR_144328	0	0	0	0	0	0	0	0	0	0	0	0
NR_144329	0	0	0	0	0	0	0	0	0	0	0	0
NR_144330	0	0	0	0	0	0	0	0	0	0	0	0
NR_144331	0	0	0	0	0	0	0	0	0	0	0	0
NR_144332	0	0	0	0	0	0	0	0	0	0	0	0
NR_144333	0	0	0	0	0	0	0	0	0	0	0	0
NR_144334	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345990	0	0	0	0	0	0	0	0	0	0	0	0
NM_001289052	0	0	0	0	0	0	0	0	0	0	0	0
NM_001345994	0	0	0	0	0	0	0	0	0	0	0	0
